 % R  psy  abs(asymptotics)
   14.0000000000000        1.07397214951635       1.750305867991616E-003
   14.0000000000000        1.08381025203672       1.692255729023189E-003
   14.0000000000000        1.09364835455709       1.634946300637131E-003
   14.0000000000000        1.10348645707745       1.578869644739743E-003
   14.0000000000000        1.11332455959782       1.524513713188389E-003
   14.0000000000000        1.12316266211819       1.472361035128383E-003
   14.0000000000000        1.13300076463856       1.422885618710156E-003
   14.0000000000000        1.14283886715892       1.376547741193431E-003
   14.0000000000000        1.15267696967929       1.333786377949625E-003
   14.0000000000000        1.16251507219966       1.295009202014592E-003
   14.0000000000000        1.17235317472002       1.260580392593994E-003
   14.0000000000000        1.18219127724039       1.230806915348098E-003
   14.0000000000000        1.19202937976076       1.205924423054090E-003
   14.0000000000000        1.20186748228113       1.186084358962097E-003
