 % R  psy  abs(integral) 
   14.0000000000000       0.798505278946071       1.824722171514006E-003
   14.0000000000000       0.808343381466438       1.890600930984688E-003
   14.0000000000000       0.818181483986806       1.960351789568845E-003
   14.0000000000000       0.828019586507173       2.029710098076588E-003
   14.0000000000000       0.837857689027540       2.095670060752691E-003
   14.0000000000000       0.847695791547907       2.156192822878880E-003
   14.0000000000000       0.857533894068274       2.209955656251469E-003
   14.0000000000000       0.867371996588642       2.256154680100406E-003
   14.0000000000000       0.877210099109009       2.294358025466536E-003
   14.0000000000000       0.887048201629376       2.324399189750745E-003
   14.0000000000000       0.896886304149743       2.346301112455140E-003
   14.0000000000000       0.906724406670110       2.360222221096963E-003
   14.0000000000000       0.916562509190478       2.366418865478201E-003
   14.0000000000000       0.926400611710845       2.365218343241613E-003
   14.0000000000000       0.936238714231212       2.356999824970271E-003
   14.0000000000000       0.946076816751579       2.342179908985495E-003
   14.0000000000000       0.955914919271946       2.321201654235780E-003
   14.0000000000000       0.965753021792314       2.294525266424239E-003
   14.0000000000000       0.975591124312681       2.262620683421510E-003
   14.0000000000000       0.985429226833048       2.225960901601378E-003
   14.0000000000000       0.995267329353415       2.185016526172030E-003
   14.0000000000000        1.00510543187378       2.140251474719922E-003
   14.0000000000000        1.01494353439415       2.092119656251441E-003
   14.0000000000000        1.02478163691452       2.041063056333504E-003
   14.0000000000000        1.03461973943488       1.987511761727194E-003
   14.0000000000000        1.04445784195525       1.931884153407368E-003
   14.0000000000000        1.05429594447562       1.874589149703430E-003
   14.0000000000000        1.06413404699599       1.816028901160461E-003
   14.0000000000000        1.07397214951635       1.756602164045098E-003
   14.0000000000000        1.08381025203672       1.696707911766149E-003
   14.0000000000000        1.09364835455709       1.636749308293456E-003
   14.0000000000000        1.10348645707745       1.577136584698303E-003
   14.0000000000000        1.11332455959782       1.518290050731061E-003
   14.0000000000000        1.12316266211819       1.460641532833857E-003
   14.0000000000000        1.13300076463856       1.404635024285555E-003
   14.0000000000000        1.14283886715892       1.350725895193716E-003
   14.0000000000000        1.15267696967929       1.299377681372758E-003
   14.0000000000000        1.16251507219966       1.251057378275217E-003
   14.0000000000000        1.17235317472002       1.206227395977066E-003
   14.0000000000000        1.18219127724039       1.165335074341097E-003
   14.0000000000000        1.19202937976076       1.128799163631528E-003
   14.0000000000000        1.20186748228113       1.096993557700333E-003
   14.0000000000000        1.21170558480149       1.070229390678950E-003
   14.0000000000000        1.22154368732186       1.048737351428300E-003
   14.0000000000000        1.23138178984223       1.032651995229370E-003
   14.0000000000000        1.24121989236260       1.022001239146771E-003
   14.0000000000000        1.25105799488296       1.016702271077600E-003
   14.0000000000000        1.26089609740333       1.016565228069453E-003
   14.0000000000000        1.27073419992370       1.021305289058493E-003
   14.0000000000000        1.28057230244406       1.030559824925360E-003
   14.0000000000000        1.29041040496443       1.043909456068783E-003
   14.0000000000000        1.30024850748480       1.060899615375241E-003
   14.0000000000000        1.31008661000517       1.081060266680053E-003
   14.0000000000000        1.31992471252553       1.103922632389580E-003
   14.0000000000000        1.32976281504590       1.129031321090374E-003
   14.0000000000000        1.33960091756627       1.155953059028944E-003
   14.0000000000000        1.34943902008663       1.184281563487142E-003
   14.0000000000000        1.35927712260700       1.213639884346883E-003
   14.0000000000000        1.36911522512737       1.243680434517693E-003
   14.0000000000000        1.37895332764774       1.274084306074163E-003
   14.0000000000000        1.38879143016810       1.304559068374566E-003
   14.0000000000000        1.39862953268847       1.334836996419319E-003
   14.0000000000000        1.40846763520884       1.364672661489007E-003
   14.0000000000000        1.41830573772920       1.393840956833687E-003
   14.0000000000000        1.42814384024957       1.422135248007319E-003
   14.0000000000000        1.43798194276994       1.449365689405841E-003
   14.0000000000000        1.44782004529031       1.475358171114538E-003
   14.0000000000000        1.45765814781067       1.499952981248873E-003
   14.0000000000000        1.46749625033104       1.523004208991916E-003
   14.0000000000000        1.47733435285141       1.544379075301927E-003
   14.0000000000000        1.48717245537178       1.563957276501331E-003
   14.0000000000000        1.49701055789214       1.581631103869037E-003
   14.0000000000000        1.50684866041251       1.597304868243485E-003
   14.0000000000000        1.51668676293288       1.610894933509204E-003
   14.0000000000000        1.52652486545324       1.622329629118972E-003
   14.0000000000000        1.53636296797361       1.631549150448756E-003
   14.0000000000000        1.54620107049398       1.638505690493779E-003
   14.0000000000000        1.55603917301435       1.643163337341694E-003
   14.0000000000000        1.56587727553471       1.645498148971999E-003
   14.0000000000000        1.57571537805508       1.645498148971998E-003
   14.0000000000000        1.58555348057545       1.643163337341694E-003
   14.0000000000000        1.59539158309581       1.638505690493780E-003
   14.0000000000000        1.60522968561618       1.631549150448755E-003
   14.0000000000000        1.61506778813655       1.622329629118972E-003
   14.0000000000000        1.62490589065692       1.610894933509204E-003
   14.0000000000000        1.63474399317728       1.597304868243485E-003
   14.0000000000000        1.64458209569765       1.581631103869036E-003
   14.0000000000000        1.65442019821802       1.563957276501332E-003
   14.0000000000000        1.66425830073838       1.544379075301928E-003
   14.0000000000000        1.67409640325875       1.523004208991918E-003
   14.0000000000000        1.68393450577912       1.499952981248874E-003
   14.0000000000000        1.69377260829949       1.475358171114539E-003
   14.0000000000000        1.70361071081985       1.449365689405841E-003
   14.0000000000000        1.71344881334022       1.422135248007321E-003
   14.0000000000000        1.72328691586059       1.393840956833686E-003
   14.0000000000000        1.73312501838096       1.364672661489006E-003
   14.0000000000000        1.74296312090132       1.334836996419318E-003
   14.0000000000000        1.75280122342169       1.304559068374566E-003
   14.0000000000000        1.76263932594206       1.274084306074162E-003
   14.0000000000000        1.77247742846242       1.243680434517696E-003
   14.0000000000000        1.78231553098279       1.213639884346884E-003
   14.0000000000000        1.79215363350316       1.184281563487142E-003
   14.0000000000000        1.80199173602353       1.155953059028944E-003
   14.0000000000000        1.81182983854389       1.129031321090375E-003
   14.0000000000000        1.82166794106426       1.103922632389579E-003
   14.0000000000000        1.83150604358463       1.081060266680055E-003
   14.0000000000000        1.84134414610499       1.060899615375239E-003
   14.0000000000000        1.85118224862536       1.043909456068782E-003
   14.0000000000000        1.86102035114573       1.030559824925359E-003
   14.0000000000000        1.87085845366610       1.021305289058495E-003
   14.0000000000000        1.88069655618646       1.016565228069453E-003
   14.0000000000000        1.89053465870683       1.016702271077600E-003
   14.0000000000000        1.90037276122720       1.022001239146771E-003
   14.0000000000000        1.91021086374756       1.032651995229370E-003
   14.0000000000000        1.92004896626793       1.048737351428298E-003
   14.0000000000000        1.92988706878830       1.070229390678949E-003
   14.0000000000000        1.93972517130867       1.096993557700332E-003
   14.0000000000000        1.94956327382903       1.128799163631527E-003
   14.0000000000000        1.95940137634940       1.165335074341099E-003
   14.0000000000000        1.96923947886977       1.206227395977065E-003
   14.0000000000000        1.97907758139014       1.251057378275216E-003
   14.0000000000000        1.98891568391050       1.299377681372753E-003
   14.0000000000000        1.99875378643087       1.350725895193717E-003
   14.0000000000000        2.00859188895124       1.404635024285555E-003
   14.0000000000000        2.01842999147160       1.460641532833857E-003
   14.0000000000000        2.02826809399197       1.518290050731060E-003
   14.0000000000000        2.03810619651234       1.577136584698300E-003
   14.0000000000000        2.04794429903271       1.636749308293452E-003
   14.0000000000000        2.05778240155307       1.696707911766147E-003
   14.0000000000000        2.06762050407344       1.756602164045098E-003
   14.0000000000000        2.07745860659381       1.816028901160461E-003
   14.0000000000000        2.08729670911417       1.874589149703427E-003
   14.0000000000000        2.09713481163454       1.931884153407370E-003
   14.0000000000000        2.10697291415491       1.987511761727194E-003
   14.0000000000000        2.11681101667528       2.041063056333502E-003
   14.0000000000000        2.12664911919564       2.092119656251439E-003
   14.0000000000000        2.13648722171601       2.140251474719918E-003
   14.0000000000000        2.14632532423638       2.185016526172027E-003
   14.0000000000000        2.15616342675674       2.225960901601378E-003
   14.0000000000000        2.16600152927711       2.262620683421508E-003
   14.0000000000000        2.17583963179748       2.294525266424235E-003
   14.0000000000000        2.18567773431785       2.321201654235782E-003
   14.0000000000000        2.19551583683821       2.342179908985496E-003
   14.0000000000000        2.20535393935858       2.356999824970270E-003
   14.0000000000000        2.21519204187895       2.365218343241611E-003
   14.0000000000000        2.22503014439932       2.366418865478199E-003
   14.0000000000000        2.23486824691968       2.360222221096962E-003
   14.0000000000000        2.24470634944005       2.346301112455141E-003
   14.0000000000000        2.25454445196042       2.324399189750743E-003
   14.0000000000000        2.26438255448078       2.294358025466534E-003
   14.0000000000000        2.27422065700115       2.256154680100408E-003
   14.0000000000000        2.28405875952152       2.209955656251470E-003
   14.0000000000000        2.29389686204189       2.156192822878885E-003
   14.0000000000000        2.30373496456225       2.095670060752691E-003
   14.0000000000000        2.31357306708262       2.029710098076589E-003
   14.0000000000000        2.32341116960299       1.960351789568847E-003
   14.0000000000000        2.33324927212335       1.890600930984687E-003
   14.0000000000000        2.34308737464372       1.824722171514005E-003
   14.0000000000000        2.35292547716409       1.768510343565629E-003
   14.0000000000000        2.36276357968446       1.729399830842657E-003
   14.0000000000000        2.37260168220482       1.716169955617736E-003
   14.0000000000000        2.38243978472519       1.738004568517266E-003
   14.0000000000000        2.39227788724556       1.802939979246421E-003
   14.0000000000000        2.40211598976592       1.916277249797137E-003
   14.0000000000000        2.41195409228629       2.079801022581492E-003
   14.0000000000000        2.42179219480666       2.292165846487038E-003
   14.0000000000000        2.43163029732703       2.550004157506685E-003
   14.0000000000000        2.44146839984739       2.849043472436833E-003
   14.0000000000000        2.45130650236776       3.184834798495107E-003
   14.0000000000000        2.46114460488813       3.553073055062534E-003
   14.0000000000000        2.47098270740850       3.949650294255097E-003
   14.0000000000000        2.48082080992886       4.370578424342452E-003
   14.0000000000000        2.49065891244923       4.811868774000979E-003
   14.0000000000000        2.50049701496960       5.269411018429863E-003
   14.0000000000000        2.51033511748996       5.738870083930894E-003
   14.0000000000000        2.52017322001033       6.215606654755727E-003
   14.0000000000000        2.53001132253070       6.694622639599310E-003
   14.0000000000000        2.53984942505107       7.170530585256831E-003
   14.0000000000000        2.54968752757143       7.637546559142783E-003
   14.0000000000000        2.55952563009180       8.089505580333330E-003
   14.0000000000000        2.56936373261217       8.519900261309856E-003
   14.0000000000000        2.57920183513253       8.921942900988329E-003
   14.0000000000000        2.58903993765290       9.288652371098185E-003
   14.0000000000000        2.59887804017327       9.612967220081307E-003
   14.0000000000000        2.60871614269364       9.887886611612520E-003
   14.0000000000000        2.61855424521400       1.010664012317971E-002
   14.0000000000000        2.62839234773437       1.026288783486252E-002
   14.0000000000000        2.63823045025474       1.035095058237067E-002
   14.0000000000000        2.64806855277511       1.036607089761427E-002
   14.0000000000000        2.65790665529547       1.030470306841338E-002
   14.0000000000000        2.66774475781584       1.016483357483324E-002
   14.0000000000000        2.67758286033621       9.946330063371117E-003
   14.0000000000000        2.68742096285657       9.651321955286540E-003
   14.0000000000000        2.69725906537694       9.284615542484779E-003
   14.0000000000000        2.70709716789731       8.854148325889252E-003
   14.0000000000000        2.71693527041768       8.371483369617757E-003
   14.0000000000000        2.72677337293804       7.852328423671008E-003
   14.0000000000000        2.73661147545841       7.317009473176873E-003
   14.0000000000000        2.74644957797878       6.790703158484425E-003
   14.0000000000000        2.75628768049914       6.302969743856140E-003
   14.0000000000000        2.76612578301951       5.885759817814664E-003
   14.0000000000000        2.77596388553988       5.568886589342656E-003
   14.0000000000000        2.78580198806025       5.372817817656340E-003
   14.0000000000000        2.79564009058061       5.301137397288681E-003
   14.0000000000000        2.80547819310098       5.337279233042697E-003
   14.0000000000000        2.81531629562135       5.448318959380802E-003
   14.0000000000000        2.82515439814171       5.593430289676009E-003
   14.0000000000000        2.83499250066208       5.732108956689963E-003
   14.0000000000000        2.84483060318245       5.829377456274521E-003
   14.0000000000000        2.85466870570282       5.858077461877232E-003
   14.0000000000000        2.86450680822318       5.799450979060592E-003
   14.0000000000000        2.87434491074355       5.642995942772708E-003
   14.0000000000000        2.88418301326392       5.386102832845019E-003
   14.0000000000000        2.89402111578428       5.033665401302925E-003
   14.0000000000000        2.90385921830465       4.597730234525130E-003
   14.0000000000000        2.91369732082502       4.097247465949262E-003
   14.0000000000000        2.92353542334539       3.558060995325526E-003
   14.0000000000000        2.93337352586575       3.013386567625201E-003
   14.0000000000000        2.94321162838612       2.504939648746184E-003
   14.0000000000000        2.95304973090649       2.083450455482966E-003
   14.0000000000000        2.96288783342686       1.801631267493061E-003
   14.0000000000000        2.97272593594722       1.687056934710073E-003
   14.0000000000000        2.98256403846759       1.710547971576694E-003
   14.0000000000000        2.99240214098796       1.802164387983146E-003
   14.0000000000000        3.00224024350832       1.897674384355449E-003
   14.0000000000000        3.01207834602869       1.959416515259169E-003
   14.0000000000000        3.02191644854906       1.973590403169478E-003
   14.0000000000000        3.03175455106943       1.942439720274932E-003
   14.0000000000000        3.04159265358979       1.876838002110088E-003
